RAW
device: cuda
	epoch 1 loss -> train: 3.6265	val: 3.1181
	epoch 19 loss -> train: 2.8240	val: 2.3108
		saving model
	epoch 20 loss -> train: 2.7735	val: 2.2766
		saving model
	epoch 21 loss -> train: 2.7420	val: 2.2440
		saving model
	epoch 22 loss -> train: 2.7089	val: 2.2129
		saving model
	epoch 23 loss -> train: 2.6645	val: 2.1833
		saving model
	epoch 24 loss -> train: 2.6302	val: 2.1550
		saving model
	epoch 25 loss -> train: 2.5945	val: 2.1279
		saving model
	epoch 26 loss -> train: 2.5661	val: 2.1019
		saving model
	epoch 27 loss -> train: 2.5353	val: 2.0769
		saving model
	epoch 28 loss -> train: 2.5014	val: 2.0529
		saving model
	epoch 29 loss -> train: 2.4717	val: 2.0296
		saving model
	epoch 30 loss -> train: 2.4461	val: 2.0072
		saving model
	epoch 31 loss -> train: 2.4224	val: 1.9855
		saving model
	epoch 32 loss -> train: 2.3950	val: 1.9644
		saving model
	epoch 33 loss -> train: 2.3654	val: 1.9439
		saving model
	epoch 34 loss -> train: 2.3409	val: 1.9237
		saving model
	epoch 35 loss -> train: 2.3206	val: 1.9041
		saving model
	epoch 36 loss -> train: 2.2954	val: 1.8848
		saving model
	epoch 37 loss -> train: 2.2742	val: 1.8659
		saving model
	epoch 38 loss -> train: 2.2494	val: 1.8475
		saving model
	epoch 39 loss -> train: 2.2297	val: 1.8294
		saving model
	epoch 40 loss -> train: 2.2076	val: 1.8115
		saving model
	epoch 41 loss -> train: 2.1878	val: 1.7940
		saving model
	epoch 42 loss -> train: 2.1655	val: 1.7766
		saving model
	epoch 43 loss -> train: 2.1515	val: 1.7595
		saving model
	epoch 44 loss -> train: 2.1293	val: 1.7427
		saving model
	epoch 45 loss -> train: 2.1087	val: 1.7263
		saving model
	epoch 46 loss -> train: 2.0922	val: 1.7100
		saving model
	epoch 47 loss -> train: 2.0767	val: 1.6939
		saving model
	epoch 48 loss -> train: 2.0573	val: 1.6781
		saving model
	epoch 49 loss -> train: 2.0412	val: 1.6625
		saving model
	epoch 50 loss -> train: 2.0217	val: 1.6471
		saving model
	epoch 51 loss -> train: 2.0061	val: 1.6319
		saving model
	epoch 52 loss -> train: 1.9925	val: 1.6170
		saving model
	epoch 53 loss -> train: 1.9758	val: 1.6024
		saving model
	epoch 54 loss -> train: 1.9573	val: 1.5879
		saving model
	epoch 55 loss -> train: 1.9464	val: 1.5737
		saving model
	epoch 56 loss -> train: 1.9217	val: 1.5597
		saving model
	epoch 57 loss -> train: 1.9127	val: 1.5460
		saving model
	epoch 58 loss -> train: 1.8970	val: 1.5324
		saving model
	epoch 59 loss -> train: 1.8869	val: 1.5191
		saving model
	epoch 60 loss -> train: 1.8677	val: 1.5060
		saving model
	epoch 61 loss -> train: 1.8607	val: 1.4932
		saving model
	epoch 62 loss -> train: 1.8441	val: 1.4806
		saving model
	epoch 63 loss -> train: 1.8296	val: 1.4682
		saving model
	epoch 64 loss -> train: 1.8169	val: 1.4559
		saving model
	epoch 65 loss -> train: 1.8003	val: 1.4438
		saving model
	epoch 66 loss -> train: 1.7935	val: 1.4318
		saving model
	epoch 67 loss -> train: 1.7734	val: 1.4201
		saving model
	epoch 68 loss -> train: 1.7632	val: 1.4085
		saving model
	epoch 69 loss -> train: 1.7521	val: 1.3971
		saving model
	epoch 70 loss -> train: 1.7411	val: 1.3859
		saving model
	epoch 71 loss -> train: 1.7279	val: 1.3749
		saving model
	epoch 72 loss -> train: 1.7138	val: 1.3641
		saving model
	epoch 73 loss -> train: 1.6999	val: 1.3535
		saving model
	epoch 74 loss -> train: 1.6876	val: 1.3430
		saving model
	epoch 75 loss -> train: 1.6763	val: 1.3327
		saving model
	epoch 76 loss -> train: 1.6684	val: 1.3224
		saving model
	epoch 77 loss -> train: 1.6546	val: 1.3123
		saving model
	epoch 78 loss -> train: 1.6423	val: 1.3023
		saving model
	epoch 79 loss -> train: 1.6362	val: 1.2925
		saving model
	epoch 80 loss -> train: 1.6259	val: 1.2829
		saving model
	epoch 81 loss -> train: 1.6137	val: 1.2735
		saving model
	epoch 82 loss -> train: 1.6022	val: 1.2642
		saving model
	epoch 83 loss -> train: 1.5908	val: 1.2551
		saving model
	epoch 84 loss -> train: 1.5806	val: 1.2461
		saving model
	epoch 85 loss -> train: 1.5694	val: 1.2373
		saving model
	epoch 86 loss -> train: 1.5625	val: 1.2286
		saving model
	epoch 87 loss -> train: 1.5528	val: 1.2200
		saving model
	epoch 88 loss -> train: 1.5438	val: 1.2116
		saving model
	epoch 89 loss -> train: 1.5333	val: 1.2033
		saving model
	epoch 90 loss -> train: 1.5260	val: 1.1952
		saving model
	epoch 91 loss -> train: 1.5127	val: 1.1872
		saving model
	epoch 92 loss -> train: 1.5013	val: 1.1794
		saving model
	epoch 93 loss -> train: 1.4950	val: 1.1718
		saving model
	epoch 94 loss -> train: 1.4890	val: 1.1643
		saving model
	epoch 95 loss -> train: 1.4833	val: 1.1569
		saving model
	epoch 96 loss -> train: 1.4719	val: 1.1495
		saving model
	epoch 97 loss -> train: 1.4654	val: 1.1423
		saving model
	epoch 98 loss -> train: 1.4555	val: 1.1351
		saving model
	epoch 99 loss -> train: 1.4456	val: 1.1281
		saving model
	epoch 100 loss -> train: 1.4417	val: 1.1212
		saving model

*** TEST RESULTS ***
test loss:  1.1204400390625

edge detected
device: cuda
	epoch 1 loss -> train: 3.0688	val: 2.7421
		saving model
	epoch 2 loss -> train: 3.0285	val: 2.7083
		saving model
	epoch 3 loss -> train: 2.9823	val: 2.6763
		saving model
	epoch 4 loss -> train: 2.9434	val: 2.6459
		saving model
	epoch 5 loss -> train: 2.9058	val: 2.6170
		saving model
	epoch 6 loss -> train: 2.8718	val: 2.5895
		saving model
	epoch 7 loss -> train: 2.8464	val: 2.5631
		saving model
	epoch 8 loss -> train: 2.8072	val: 2.5379
		saving model
	epoch 9 loss -> train: 2.7817	val: 2.5137
		saving model
	epoch 10 loss -> train: 2.7518	val: 2.4905
		saving model
	epoch 11 loss -> train: 2.7289	val: 2.4681
		saving model
	epoch 12 loss -> train: 2.7003	val: 2.4466
		saving model
	epoch 13 loss -> train: 2.6789	val: 2.4259
		saving model
	epoch 14 loss -> train: 2.6487	val: 2.4058
		saving model
	epoch 15 loss -> train: 2.6355	val: 2.3863
		saving model
	epoch 16 loss -> train: 2.6057	val: 2.3674
		saving model
	epoch 17 loss -> train: 2.5901	val: 2.3491
		saving model
	epoch 18 loss -> train: 2.5634	val: 2.3313
		saving model
	epoch 19 loss -> train: 2.5456	val: 2.3141
		saving model
	epoch 20 loss -> train: 2.5265	val: 2.2973
		saving model
	epoch 21 loss -> train: 2.5066	val: 2.2808
		saving model
	epoch 22 loss -> train: 2.4873	val: 2.2648
		saving model
	epoch 23 loss -> train: 2.4743	val: 2.2492
		saving model
	epoch 24 loss -> train: 2.4560	val: 2.2339
		saving model
	epoch 25 loss -> train: 2.4324	val: 2.2189
		saving model
	epoch 26 loss -> train: 2.4199	val: 2.2042
		saving model
	epoch 27 loss -> train: 2.4054	val: 2.1898
		saving model
	epoch 28 loss -> train: 2.3906	val: 2.1755
		saving model
	epoch 29 loss -> train: 2.3708	val: 2.1613
		saving model
	epoch 30 loss -> train: 2.3636	val: 2.1475
		saving model
	epoch 31 loss -> train: 2.3461	val: 2.1338
		saving model
	epoch 32 loss -> train: 2.3336	val: 2.1204
		saving model
	epoch 33 loss -> train: 2.3111	val: 2.1070
		saving model
	epoch 34 loss -> train: 2.3068	val: 2.0938
		saving model
	epoch 35 loss -> train: 2.2884	val: 2.0807
		saving model
	epoch 36 loss -> train: 2.2743	val: 2.0677
		saving model
	epoch 37 loss -> train: 2.2622	val: 2.0548
		saving model
	epoch 38 loss -> train: 2.2482	val: 2.0420
		saving model
	epoch 39 loss -> train: 2.2366	val: 2.0293
		saving model
	epoch 40 loss -> train: 2.2194	val: 2.0166
		saving model
	epoch 41 loss -> train: 2.2086	val: 2.0041
		saving model
	epoch 42 loss -> train: 2.1974	val: 1.9916
		saving model
	epoch 43 loss -> train: 2.1826	val: 1.9792
		saving model
	epoch 44 loss -> train: 2.1710	val: 1.9668
		saving model
	epoch 45 loss -> train: 2.1581	val: 1.9544
		saving model
	epoch 46 loss -> train: 2.1424	val: 1.9421
		saving model
	epoch 47 loss -> train: 2.1336	val: 1.9298
		saving model
	epoch 48 loss -> train: 2.1240	val: 1.9175
		saving model
	epoch 49 loss -> train: 2.1138	val: 1.9052
		saving model
	epoch 50 loss -> train: 2.0998	val: 1.8929
		saving model
	epoch 51 loss -> train: 2.0923	val: 1.8807
		saving model
	epoch 52 loss -> train: 2.0744	val: 1.8685
		saving model
	epoch 53 loss -> train: 2.0618	val: 1.8564
		saving model
	epoch 54 loss -> train: 2.0515	val: 1.8443
		saving model
	epoch 55 loss -> train: 2.0398	val: 1.8321
		saving model
	epoch 56 loss -> train: 2.0299	val: 1.8200
		saving model
	epoch 57 loss -> train: 2.0147	val: 1.8080
		saving model
	epoch 58 loss -> train: 2.0088	val: 1.7959
		saving model
	epoch 59 loss -> train: 1.9970	val: 1.7839
		saving model
	epoch 60 loss -> train: 1.9809	val: 1.7719
		saving model
	epoch 61 loss -> train: 1.9728	val: 1.7600
		saving model
	epoch 62 loss -> train: 1.9575	val: 1.7481
		saving model
	epoch 63 loss -> train: 1.9527	val: 1.7363
		saving model
	epoch 64 loss -> train: 1.9339	val: 1.7244
		saving model
	epoch 65 loss -> train: 1.9307	val: 1.7126
		saving model
	epoch 66 loss -> train: 1.9149	val: 1.7008
		saving model
	epoch 67 loss -> train: 1.9059	val: 1.6890
		saving model
	epoch 68 loss -> train: 1.8965	val: 1.6773
		saving model
	epoch 69 loss -> train: 1.8854	val: 1.6656
		saving model
	epoch 70 loss -> train: 1.8754	val: 1.6540
		saving model
	epoch 71 loss -> train: 1.8665	val: 1.6425
		saving model
	epoch 72 loss -> train: 1.8514	val: 1.6310
		saving model
	epoch 73 loss -> train: 1.8508	val: 1.6195
		saving model
	epoch 74 loss -> train: 1.8296	val: 1.6081
		saving model
	epoch 75 loss -> train: 1.8201	val: 1.5967
		saving model
	epoch 76 loss -> train: 1.8063	val: 1.5854
		saving model
	epoch 77 loss -> train: 1.8051	val: 1.5742
		saving model
	epoch 78 loss -> train: 1.7909	val: 1.5631
		saving model
	epoch 79 loss -> train: 1.7775	val: 1.5520
		saving model
	epoch 80 loss -> train: 1.7712	val: 1.5410
		saving model
	epoch 81 loss -> train: 1.7592	val: 1.5301
		saving model
	epoch 82 loss -> train: 1.7466	val: 1.5193
		saving model
	epoch 83 loss -> train: 1.7392	val: 1.5086
		saving model
	epoch 84 loss -> train: 1.7292	val: 1.4980
		saving model
	epoch 85 loss -> train: 1.7183	val: 1.4875
		saving model
	epoch 86 loss -> train: 1.7121	val: 1.4771
		saving model
	epoch 87 loss -> train: 1.7076	val: 1.4669
		saving model
	epoch 88 loss -> train: 1.6926	val: 1.4567
		saving model
	epoch 89 loss -> train: 1.6844	val: 1.4468
		saving model
	epoch 90 loss -> train: 1.6734	val: 1.4369
		saving model
	epoch 91 loss -> train: 1.6647	val: 1.4271
		saving model
	epoch 92 loss -> train: 1.6608	val: 1.4175
		saving model
	epoch 93 loss -> train: 1.6427	val: 1.4081
		saving model
	epoch 94 loss -> train: 1.6385	val: 1.3987
		saving model
	epoch 95 loss -> train: 1.6278	val: 1.3895
		saving model
	epoch 96 loss -> train: 1.6195	val: 1.3804
		saving model
	epoch 97 loss -> train: 1.6174	val: 1.3714
		saving model
	epoch 98 loss -> train: 1.6029	val: 1.3626
		saving model
	epoch 99 loss -> train: 1.5967	val: 1.3539
		saving model
	epoch 100 loss -> train: 1.5837	val: 1.3453
		saving model

*** TEST RESULTS ***
test loss:  1.32735546875
